id_pedido;fecha;direccion;menu;monto;calificacion;t_despacho;t_preparacion;estado_transaccion
ID_2402;21-02-2020;Dockyard Road, Mumbai CST Area;Italiano;15352;3.8;29.41621309;14.12478112;1
ID_2402;21-02-2020;Sector 1, Noida;Chileno;17010;3.9;41.06815723;17.28666114;1
ID_2402;21-02-2020;Mumbai Central;Chileno;16490;3.8;45.16940838;16.4038526;1
ID_2402;21-02-2020;Sector 3, Marathalli;Chileno;16270;4.2;61.69899915;18.10341781;1
ID_2402;21-02-2020;Rmz Centennial, I Gate, Whitefield;Chileno;15979;4.2;42.72356049;19.22945333;1
ID_2403;21-02-2020;Majestic;Francés;7826;4;33.90827828;12.61531397;1
ID_2404;21-02-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Italiano;17311;3.5;55.16192902;15.89274942;1
ID_2407;21-02-2020;D-Block, Sector 63, Noida;Francés;16352;3.5;41.11592658;13.6413366;1
ID_2408;21-02-2020;FTI College, Law College Road, Pune;Español;12015;3.5;36.02909628;18.91690687;1
ID_2409;21-02-2020;Sector 3, Marathalli;Italiano;23932;3.8;73.28659462;16.33496305;0
ID_2409;21-02-2020;Rmz Centennial, I Gate, Whitefield;Español;22788;3.8;35.91660602;13.9596934;1
ID_2410;21-02-2020;Pune University;Chileno;15816;3.9;31.24096651;12.05783157;1
ID_2410;21-02-2020;FTI College, Law College Road, Pune;Español;15468;3.9;44.48712738;14.29009879;1
ID_2412;21-02-2020;Rmz Centennial, I Gate, Whitefield;Francés;15478;3.2;70.48471345;13.0980793;1
ID_2412;21-02-2020;Sector 3, Marathalli;Francés;17336;3.2;52.82808453;19.90649503;1
ID_2413;21-02-2020;Delhi Administration Flats, Timarpur;Francés;23045;4.4;43.69724724;14.63648283;1
ID_2413;21-02-2020;Delhi University-GTB Nagar;Francés;23286;4.4;65.3501655;16.98931358;1
ID_2414;21-02-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;30953;4.7;34.81893284;16.06033857;1
ID_2417;21-02-2020;FTI College, Law College Road, Pune;Italiano;32500;3.4;30.12623064;14.04954572;1
ID_2417;21-02-2020;Pune University;Francés;30940;3.4;33.1050479;16.49531277;1
ID_2418;21-02-2020;Majestic;Chileno;36534;4;37.16294066;13.76710003;1
ID_2419;21-02-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;22727;3.8;55.39853699;17.28421926;1
ID_2421;21-02-2020;Pune University;Chileno;62381;4.5;72.06112389;17.82180266;1
ID_2421;21-02-2020;MG Road, Pune;Español;54450;4.5;64.70572522;16.67125044;1
ID_2421;21-02-2020;Nathan Road, Mangaldas Road, Pune;Peruano;55378;4.5;42.62109647;17.16183528;1
ID_2421;21-02-2020;Nathan Road, Mangaldas Road, Pune;Peruano;53926;4.5;68.84264161;17.31641766;1
ID_2421;21-02-2020;Yerawada, Pune, Maharashtra;Italiano;53420;4.5;69.32071781;12.81612365;1
ID_2422;21-02-2020;D-Block, Sector 63, Noida;Italiano;24862;3.7;29.67719821;12.18174234;1
ID_2424;21-02-2020;Rmz Centennial, I Gate, Whitefield;Chileno;13166;3.4;31.45027328;14.90543319;1
ID_2425;21-02-2020;Majestic;Francés;12093;3.9;64.78605334;14.99378372;1
ID_2427;21-02-2020;Tejas Nagar Colony, Wadala West, Mumbai;Francés;15338;3.4;80.05268926;14.93416903;1
ID_2429;21-02-2020;Sector 1, Noida;Chileno;8867;3.8;78.79869844;16.69948827;1
ID_2429;21-02-2020;Sector 14, Noida;Francés;8635;3.8;79.97492693;18.73868319;1
ID_2430;21-02-2020;Moulali, Kolkata;Italiano;27991;3.9;55.7236047;16.42238319;1
ID_2431;21-02-2020;Delhi High Court, India Gate;Italiano;76919;4.1;71.52844777;14.39506654;1
ID_2434;21-02-2020;Rmz Centennial, I Gate, Whitefield;Español;20691;3.8;51.23226391;18.07087209;1
ID_2437;21-02-2020;D-Block, Sector 63, Noida;Chileno;15149;3.7;33.73613054;15.77867568;1
ID_2438;21-02-2020;Mumbai Central;Chileno;26956;4;27.4207002;12.56497191;1
ID_2439;21-02-2020;Nathan Road, Mangaldas Road, Pune;Francés;48065;4.3;74.99425854;14.99774544;1
ID_2440;21-02-2020;Babarpur, New Delhi, Delhi;Chileno;26758;3.7;30.77360823;18.71370455;1
ID_2442;21-02-2020;Babarpur, New Delhi, Delhi;Argentino;8120;3.5;53.67058097;12.33636106;1
ID_2443;21-02-2020;Delhi High Court, India Gate;Español;61170;3.9;49.23537622;15.52636234;1
ID_2445;21-02-2020;Sector 14, Noida;Argentino;8360;4;74.45960603;13.83531991;1
ID_2445;21-02-2020;Sector 1, Noida;Chileno;8952;4;28.93621728;19.56049263;1
ID_2446;21-02-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;8963;3.6;60.07011888;14.69538502;1
ID_2446;21-02-2020;Rmz Centennial, I Gate, Whitefield;Argentino;9089;3.7;74.40870102;18.17133051;1
ID_2447;21-02-2020;Majestic;Argentino;8906;3.6;80.04032737;13.68644017;1
ID_2448;21-02-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Chileno;20969;2.7;29.48222034;18.4721873;1
ID_2449;21-02-2020;Majestic;Italiano;14922;4.4;45.71790505;19.44370312;1
ID_2449;21-02-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Italiano;15364;4.3;25.2374119;16.14484085;1
ID_2450;21-02-2020;Sector 1, Noida;Peruano;8598;3.5;59.36482554;13.91007272;1
ID_2450;21-02-2020;D-Block, Sector 63, Noida;Francés;8377;3.5;48.37469381;16.29685143;1
ID_2452;21-02-2020;Majestic;Chileno;16279;4.1;56.944945;19.11610561;1
ID_2453;21-02-2020;Nathan Road, Mangaldas Road, Pune;Peruano;11852;2.9;61.05842855;16.9398206;1
ID_2453;21-02-2020;Yerawada, Pune, Maharashtra;Chileno;12281;2.9;58.94003288;17.18673764;1
ID_2454;22-02-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;28680;4.3;66.96607678;14.11741266;1
ID_2456;22-02-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Francés;30426;4.4;79.52106829;13.20942683;1
ID_2457;22-02-2020;Delhi Administration Flats, Timarpur;Chileno;47209;4.2;62.34583196;16.2658074;1
ID_2457;22-02-2020;Delhi University-GTB Nagar;Italiano;47174;4.2;42.72690745;13.2329532;1
ID_2458;22-02-2020;Rmz Centennial, I Gate, Whitefield;Peruano;16230;3.9;31.88286795;18.32982659;1
ID_2458;22-02-2020;Sector 3, Marathalli;Español;15412;3.9;60.67923674;18.00746577;1
ID_2460;22-02-2020;Gora Bazar, Rajbari, North Dumdum, Kolkata;Italiano;9653;3.2;41.40194551;16.05702537;1
ID_2462;22-02-2020;Dockyard Road, Mumbai CST Area;Chileno;47520;3.6;35.6831888;18.13836798;1
ID_2462;22-02-2020;Sandhurst Road, Mumbai CST Area;Italiano;46584;3.6;63.76714432;15.55452134;1
ID_2463;22-02-2020;Sector 3, Marathalli;Argentino;12860;3.7;52.73408736;12.4092833;1
ID_2464;22-02-2020;Pune University;Chileno;7838;3.3;69.36791034;13.38816826;1
ID_2465;22-02-2020;Yerawada, Pune, Maharashtra;Francés;11636;3.3;75.9501059;12.75794736;1
ID_2467;22-02-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;38178;4.1;64.9982009;18.45678323;1
ID_2468;22-02-2020;Sector 63A,Gurgaon;Español;15908;3.6;53.17683075;18.76689414;1
ID_2469;22-02-2020;Sector 14, Noida;Chileno;11216;3.9;85.34706296;17.96451214;1
ID_2470;22-02-2020;Sector 1, Noida;Francés;8375;3.5;54.75689689;13.24367867;1
ID_2471;22-02-2020;Babarpur, New Delhi, Delhi;Chileno;15872;3.3;29.95542216;13.71655803;1
ID_2472;22-02-2020;Delhi High Court, India Gate;Chileno;58452;4.1;56.21646524;13.14529508;1
ID_2473;22-02-2020;Delhi High Court, India Gate;Español;20087;2.9;41.94048109;15.93945987;1
ID_2474;22-02-2020;Delhi High Court, India Gate;Chileno;20643;3.6;43.16240691;12.00295895;1
ID_2476;22-02-2020;Rmz Centennial, I Gate, Whitefield;Español;15614;3.4;29.96185043;18.94457026;1
ID_2478;22-02-2020;D-Block, Sector 63, Noida;Peruano;7481;3.6;59.11714166;12.16107349;1
ID_2480;22-02-2020;Dockyard Road, Mumbai CST Area;Francés;17351;3.7;61.2260489;17.77364238;1
ID_2480;22-02-2020;Mumbai Central;Francés;15164;3.7;61.03401027;12.48533483;1
ID_2480;22-02-2020;Sandhurst Road, Mumbai CST Area;Chileno;17018;3.7;33.02010506;16.90921873;1
ID_2482;22-02-2020;Delhi Cantt.;Español;12577;3.4;40.83834705;18.14459392;1
ID_2483;22-02-2020;Panjetan Colony, Malakpet, Hyderabad;Chileno;19839;3.9;45.7910313;16.93686971;1
ID_2483;22-02-2020;Pune University;Chileno;20586;4;83.30823924;19.79602995;1
ID_2483;22-02-2020;Sector 14, Noida;Chileno;20659;4;80.90840462;16.06011482;1
ID_2483;22-02-2020;Sector 1, Noida;Chileno;19693;4;57.90866794;15.8394043;1
ID_2483;22-02-2020;Majestic;Chileno;15155;4;39.70319341;18.745173;1
ID_2483;22-02-2020;Delhi High Court, India Gate;Italiano;19690;4;67.33588431;19.86459404;1
ID_2483;22-02-2020;Sector 3, Marathalli;Chileno;16603;3.9;61.52598137;17.49915584;1
ID_2483;22-02-2020;Noorkhan Bazaar, Malakpet, Hyderabad;Español;19531;3.9;59.63188715;19.99218029;1
ID_2483;22-02-2020;Delhi Administration Flats, Timarpur;Italiano;19221;3.9;78.70447055;16.95288624;1
ID_2483;22-02-2020;Mumbai Central;Italiano;15029;3.9;52.96359966;19.37873177;1
ID_2483;22-02-2020;Delhi University-GTB Nagar;Francés;21123;3.9;84.83672655;12.06832851;1
ID_2483;22-02-2020;Sandhurst Road, Mumbai CST Area;Chileno;17118;3.9;50.21871036;12.02501736;1
ID_2483;22-02-2020;Jaya Nagar, Saidabad, Hyderabad;Francés;20128;3.9;40.12762922;19.94219073;1
ID_2483;22-02-2020;Rmz Centennial, I Gate, Whitefield;Chileno;16161;3.9;56.16649929;19.62184283;1
ID_2483;22-02-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Francés;20269;3.8;84.9877666;13.54256785;1
ID_2483;22-02-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;15105;3.9;60.33978462;19.63964532;1
ID_2483;22-02-2020;Dockyard Road, Mumbai CST Area;Italiano;15192;3.9;52.14935117;16.47497457;1
ID_2483;22-02-2020;Hyderabad Public School, Begumpet;Francés;20805;3.8;25.20421287;19.13336884;1
ID_2484;22-02-2020;Hyderabad Public School, Begumpet;Español;46006;4.1;36.29169606;16.63546485;1
ID_2485;22-02-2020;D-Block, Sector 63, Noida;Chileno;5097;2.9;48.49545205;19.25789534;1
ID_2486;22-02-2020;Sandhurst Road, Mumbai CST Area;Italiano;46376;3.8;36.15510259;17.22826859;1
ID_2486;22-02-2020;Chandni Chowk, Kolkata;Chileno;46630;4.1;68.2120548;15.41880678;1
ID_2486;22-02-2020;Mumbai Central;Español;46176;3.8;47.01305179;13.31466594;1
ID_2486;22-02-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;47635;4.3;33.1633052;14.69308043;1
ID_2488;23-02-2020;Babarpur, New Delhi, Delhi;Italiano;15186;3.6;38.81457861;13.65668195;1
ID_2489;23-02-2020;Sector 1, Noida;Chileno;9339;3.3;52.95856659;18.24169772;1
ID_2491;23-02-2020;Sandhurst Road, Mumbai CST Area;Chileno;34357;4.1;48.21426092;14.8565447;1
ID_2491;23-02-2020;Mumbai Central;Francés;35304;4.1;30.18832685;16.6041917;1
ID_2492;23-02-2020;Mumbai Central;Francés;20705;3.6;64.57212729;18.33842622;1
ID_2493;23-02-2020;Pune University;Chileno;20711;4.2;55.9726288;18.99908861;1
ID_2498;23-02-2020;Dockyard Road, Mumbai CST Area;Chileno;7502;3.3;44.30721339;15.30962583;1
ID_2500;23-02-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;12481;3.7;53.18760721;12.5555956;1
ID_2501;23-02-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Peruano;24126;3.7;44.50154512;14.1541945;1
ID_2503;23-02-2020;D-Block, Sector 63, Noida;Italiano;16729;3.6;31.33556696;12.31798851;1
ID_2504;23-02-2020;Babarpur, New Delhi, Delhi;Chileno;16809;3.3;63.30163034;12.01547336;1
ID_2505;23-02-2020;Nathan Road, Mangaldas Road, Pune;Chileno;8704;3.9;37.22154865;12.69316658;1
ID_2505;23-02-2020;MG Road, Pune;Chileno;9276;3.9;39.4010525;13.58832604;1
ID_2506;23-02-2020;Babarpur, New Delhi, Delhi;Francés;12568;3.5;65.00186187;12.1709255;1
ID_2508;23-02-2020;Pune University;Chileno;30353;3.9;44.32113216;13.7666058;1
ID_2509;23-02-2020;Pune University;Chileno;20860;3.6;50.24776977;13.0801828;1
ID_2512;23-02-2020;Sector 1, Noida;Chileno;7411;2.9;34.82311465;13.16689181;1
ID_2513;23-02-2020;FTI College, Law College Road, Pune;Español;7271;3.3;64.08314632;15.45295226;1
ID_2514;23-02-2020;FTI College, Law College Road, Pune;Chileno;13205;3.1;44.82992934;12.30947533;1
ID_2515;23-02-2020;Sector 63A,Gurgaon;Español;28490;4;36.59905573;14.90611532;1
ID_2516;23-02-2020;Delhi University-GTB Nagar;Italiano;15645;4.3;57.49968365;15.74051303;1
ID_2516;23-02-2020;Delhi Administration Flats, Timarpur;Francés;15693;4.3;64.33926175;14.92455767;1
ID_2517;23-02-2020;Nathan Road, Mangaldas Road, Pune;Italiano;8069;3.3;77.85604945;18.77370012;1
ID_2517;23-02-2020;MG Road, Pune;Italiano;8401;3.3;66.82817093;16.89270562;1
ID_2519;23-02-2020;Delhi University-GTB Nagar;Peruano;7229;3.2;56.8253794;14.72156768;1
ID_2520;23-02-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;30557;4.1;33.7565744;16.12628261;1
ID_2521;23-02-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Italiano;45850;4.4;41.84230246;19.47693013;1
ID_2522;23-02-2020;Sector 63A,Gurgaon;Chileno;16658;3.5;58.33995417;17.9735443;1
ID_2524;23-02-2020;FTI College, Law College Road, Pune;Italiano;47870;4.5;39.93008916;12.54973664;1
ID_2524;23-02-2020;Pune University;Argentino;46135;4.5;42.47853202;18.45816941;1
ID_2525;23-02-2020;D-Block, Sector 63, Noida;Chileno;12895;3.5;55.32727987;17.64584783;1
ID_2526;23-02-2020;Sector 14, Noida;Chileno;15885;3.7;66.91882756;14.34911192;1
ID_2526;23-02-2020;Sector 1, Noida;Chileno;17266;3.7;35.23971546;18.97130168;1
ID_2527;23-02-2020;Nathan Road, Mangaldas Road, Pune;Chileno;21192;2.9;31.238784;15.34756394;1
ID_2527;23-02-2020;MG Road, Pune;Chileno;20887;2.9;63.31342331;12.47470296;1
ID_2528;23-02-2020;Dockyard Road, Mumbai CST Area;Español;24438;3.4;65.57015077;16.21103588;1
ID_2528;23-02-2020;Sandhurst Road, Mumbai CST Area;Chileno;24498;3.4;42.83306235;19.83030509;1
ID_2532;23-02-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Francés;31084;4.1;44.94995023;13.3882188;1
ID_2533;23-02-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Italiano;11276;3.8;69.44569093;12.37900212;1
ID_2535;23-02-2020;Dockyard Road, Mumbai CST Area;Peruano;13029;3.6;71.0430576;18.61899037;1
ID_2536;23-02-2020;Delhi Administration Flats, Timarpur;Italiano;39823;3.8;58.32260271;14.81111826;1
ID_2536;23-02-2020;Delhi University-GTB Nagar;Francés;39182;3.8;40.11317896;19.70370416;1
ID_2539;23-02-2020;Pune University;Chileno;12677;3.1;83.44249081;17.94742839;1
ID_2540;23-02-2020;D-Block, Sector 63, Noida;Chileno;11557;3.4;84.03998632;18.45164652;1
ID_2541;23-02-2020;FTI College, Law College Road, Pune;Francés;8881;4.1;60.0499172;17.39270466;1
ID_2542;23-02-2020;MG Road, Pune;Chileno;17035;3.9;40.6669011;14.26143174;1
ID_2542;23-02-2020;Rmz Centennial, I Gate, Whitefield;Italiano;17159;3.9;85.53340902;15.88530887;1
ID_2542;23-02-2020;Sector 3, Marathalli;Italiano;15475;3.9;44.94340343;17.45219487;1
ID_2542;23-02-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Chileno;16957;3.4;69.38383738;19.01726739;1
ID_2542;23-02-2020;Sector 63A,Gurgaon;Chileno;17064;2.9;53.1212226;19.51683094;1
ID_2542;23-02-2020;Sector 1, Noida;Francés;15890;3.9;43.15015031;14.37778307;1
ID_2542;23-02-2020;Majestic;Español;15744;3.9;50.38272597;17.4132003;1
ID_2542;23-02-2020;Pune University;Chileno;16437;4;37.98411019;17.44885041;1
ID_2542;23-02-2020;Delhi High Court, India Gate;Peruano;16228;4;46.53217522;15.73165719;1
ID_2542;23-02-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;15704;3.9;51.66893401;17.48492381;1
ID_2543;24-02-2020;Gora Bazar, Rajbari, North Dumdum, Kolkata;Español;8691;3.4;79.91333853;15.24367325;1
ID_2545;24-02-2020;Delhi High Court, India Gate;Francés;93796;3.8;67.32637512;19.45586512;1
ID_2546;24-02-2020;Sector 3, Marathalli;Chileno;11338;3.6;46.30813955;15.0124555;1
ID_2547;24-02-2020;Nathan Road, Mangaldas Road, Pune;Francés;20339;3.4;51.39138459;17.64933765;1
ID_2549;24-02-2020;Majestic;Francés;15972;3.9;48.43321676;18.71350252;0
ID_2550;24-02-2020;Mumbai Central;Chileno;39887;3.6;27.18046987;15.06142891;1
ID_2551;24-02-2020;Sector 1, Noida;Italiano;13404;2.9;50.11449483;19.8508994;1
ID_2552;24-02-2020;Pune University;Español;16280;3.8;37.44902231;17.96480571;1
ID_2554;24-02-2020;Yerawada, Pune, Maharashtra;Chileno;17346;3;83.94116585;15.35729598;1
ID_2555;24-02-2020;Sector 14, Noida;Chileno;12944;4;58.38778477;13.60898549;1
ID_2555;24-02-2020;Sector 1, Noida;Chileno;12562;4;55.07688025;18.22667066;1
ID_2557;24-02-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Francés;12302;3.7;48.97488399;14.21624391;1
ID_2559;24-02-2020;Delhi Administration Flats, Timarpur;Italiano;26814;4.1;48.80231126;12.24146386;1
ID_2559;24-02-2020;Delhi University-GTB Nagar;Francés;27771;4.1;31.17835043;15.40092924;1
ID_2560;24-02-2020;Delhi University-GTB Nagar;Chileno;11306;3.5;50.739151;13.60424729;1
ID_2560;24-02-2020;Delhi Administration Flats, Timarpur;Argentino;12189;3.5;87.32814806;12.91198291;1
ID_2561;24-02-2020;Delhi Cantt.;Italiano;12125;3.2;87.5669703;14.73902872;1
ID_2563;24-02-2020;Babarpur, New Delhi, Delhi;Peruano;8518;3.6;52.66264533;14.16605673;1
ID_2564;24-02-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;11627;3;26.93801329;16.59399481;1
ID_2565;24-02-2020;Sector 3, Marathalli;Francés;8268;3.2;82.55094457;19.17904358;1
ID_2565;24-02-2020;Rmz Centennial, I Gate, Whitefield;Chileno;9113;3.9;27.33670519;12.56384409;1
ID_2565;24-02-2020;Majestic;Chileno;7853;3.5;39.56783098;17.60553204;1
ID_2568;24-02-2020;Mumbai Central;Español;16801;3.4;42.91689054;13.11182707;1
ID_2570;24-02-2020;Delhi University-GTB Nagar;Chileno;23727;3.9;53.27484467;13.82975208;1
ID_2571;24-02-2020;D-Block, Sector 63, Noida;Francés;21224;3.5;68.56778472;17.01516074;1
ID_2573;24-02-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Peruano;11624;4;81.43656678;13.58876466;1
ID_2578;24-02-2020;Delhi Cantt.;Argentino;14918;3.2;29.65392029;12.16681042;1
ID_2579;24-02-2020;Pune University;Italiano;16750;3.5;34.8309239;17.62989203;1
ID_2579;24-02-2020;FTI College, Law College Road, Pune;Francés;15381;3.5;45.56779172;13.44986712;1
ID_2580;24-02-2020;Delhi High Court, India Gate;Francés;17393;2.8;71.97996543;13.65743985;1
ID_2581;24-02-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Chileno;14932;3.5;38.11451772;17.90563881;1
ID_2583;24-02-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Italiano;19906;3.9;30.23680993;19.37013199;1
ID_2586;24-02-2020;D-Block, Sector 63, Noida;Chileno;15772;3.5;77.16008692;15.23510835;1
ID_2587;24-02-2020;Sector 1, Noida;Francés;9303;3.8;53.41786967;15.29223525;1
ID_2587;24-02-2020;Sector 14, Noida;Peruano;9424;3.8;36.05246983;15.97304184;1
ID_2588;24-02-2020;FTI College, Law College Road, Pune;Italiano;9197;4.3;47.03863135;18.18274887;1
ID_2588;24-02-2020;Pune University;Peruano;16577;4.2;51.8391169;13.84575279;1
ID_2589;24-02-2020;Yerawada, Pune, Maharashtra;Español;28300;4.8;40.87432527;19.10618986;1
ID_2589;24-02-2020;Nathan Road, Mangaldas Road, Pune;Francés;27632;4.8;26.42442501;19.69076791;1
ID_2590;24-02-2020;D-Block, Sector 63, Noida;Español;13146;3.5;84.33530175;15.29787463;1
ID_2592;24-02-2020;Sector 3, Marathalli;Chileno;48054;4.3;87.58684852;15.75939419;1
ID_2593;24-02-2020;Sector 1, Noida;Italiano;15831;3;48.47505344;14.48778496;1
ID_2593;24-02-2020;D-Block, Sector 63, Noida;Francés;15846;3;29.0999998;14.480593;1
ID_2594;24-02-2020;Majestic;Francés;12811;3.5;58.41921907;15.35597394;1
ID_2595;24-02-2020;Sector 1, Noida;Español;11905;3.3;32.56471197;13.8436828;1
ID_2595;24-02-2020;Sector 1, Noida;Chileno;11210;3.7;33.29339325;19.84045829;1
ID_2596;24-02-2020;Rmz Centennial, I Gate, Whitefield;Español;21002;3.2;51.61724799;17.58418213;1
ID_2597;24-02-2020;MG Road, Pune;Español;9220;2.9;47.02504689;19.57774484;0
ID_2597;24-02-2020;Nathan Road, Mangaldas Road, Pune;Francés;7354;2.9;68.40220044;13.76450122;1
ID_2598;24-02-2020;Sector 1, Noida;Italiano;16874;3.9;44.2884739;18.36602015;1
ID_2599;24-02-2020;D-Block, Sector 63, Noida;Chileno;15497;3.5;72.83235909;18.25333491;1
ID_2600;24-02-2020;Gora Bazar, Rajbari, North Dumdum, Kolkata;Italiano;48128;3.7;65.4093949;15.73784179;1
ID_2601;24-02-2020;Moulali, Kolkata;Francés;11752;4.1;39.48575436;16.68683235;1
ID_2601;24-02-2020;Chandni Chowk, Kolkata;Francés;11838;4.1;35.94143585;13.03910405;1
ID_2602;25-02-2020;Delhi High Court, India Gate;Italiano;24903;3.6;84.21083709;16.91363574;1
ID_2603;25-02-2020;Pune University;Francés;49902;4;38.78932979;15.51378691;1
ID_2604;25-02-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Italiano;17370;3.4;52.31656657;18.05084437;1
ID_2605;25-02-2020;Sector 63A,Gurgaon;Español;19463;4.1;51.20022097;18.31392058;1
ID_2607;25-02-2020;Hyderabad Public School, Begumpet;Chileno;15164;2.9;65.55043902;15.04438342;1
ID_2608;25-02-2020;D-Block, Sector 63, Noida;Francés;17335;3.7;29.65531112;18.99279359;1
ID_2609;25-02-2020;D-Block, Sector 63, Noida;Italiano;15718;3.2;53.00729787;19.85627182;1
ID_2611;25-02-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Español;50113;4.5;55.45733191;14.28672214;1
ID_2612;25-02-2020;Delhi Cantt.;Francés;31173;4.1;54.76783468;14.31066863;1
ID_2613;25-02-2020;D-Block, Sector 63, Noida;Chileno;12158;3.7;61.77242167;13.79242936;1
ID_2614;25-02-2020;Delhi High Court, India Gate;Chileno;14986;4;65.07044795;12.66301865;1
ID_2614;25-02-2020;D-Block, Sector 63, Noida;Español;15185;4;54.86948842;16.94505864;1
ID_2617;25-02-2020;Yerawada, Pune, Maharashtra;Francés;15081;3.5;60.47104342;12.76090058;1
ID_2618;25-02-2020;D-Block, Sector 63, Noida;Chileno;15653;3.4;84.37797084;12.39253783;1
ID_2619;25-02-2020;Babarpur, New Delhi, Delhi;Chileno;11959;3.4;34.59366316;13.51039717;1
ID_2621;25-02-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Italiano;17075;3.9;37.65194854;13.607929;1
ID_2623;25-02-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;28801;3.7;47.72104954;16.41042518;1
ID_2625;25-02-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;11888;3.3;37.41443912;13.77774262;1
ID_2627;25-02-2020;Sector 1, Noida;Chileno;15556;3;60.795914;17.77980081;1
ID_2628;25-02-2020;D-Block, Sector 63, Noida;Francés;16070;3.7;78.89028186;15.21277481;1
ID_2629;25-02-2020;Mumbai Central;Español;12349;3;44.77860777;17.91774724;1
ID_2629;25-02-2020;Dockyard Road, Mumbai CST Area;Chileno;13263;3;51.45502788;13.49660077;1
ID_2629;25-02-2020;Sandhurst Road, Mumbai CST Area;Francés;11875;3;54.58850876;19.7544929;1
ID_2634;25-02-2020;Babarpur, New Delhi, Delhi;Francés;16766;3.3;54.08847656;12.99488195;1
ID_2635;25-02-2020;D-Block, Sector 63, Noida;Peruano;16991;2.6;27.92802476;14.35985248;1
ID_2636;25-02-2020;FTI College, Law College Road, Pune;Peruano;17144;3.6;74.68779811;14.62132706;0
ID_2644;25-02-2020;FTI College, Law College Road, Pune;Francés;12403;3.1;35.18888802;12.90101814;1
